faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0,24,185,0.26599,3662.9,4489.4,9.2194,26.812,42.257,2695.9,75.687,120.36,0.34333,79.837,48.805,2623.4,25.803,50.588,3095.1,23.25,65.765,233.46,339.28,94.796,76.856,31.977,8.9522,26.463,6.9142,18.742,1.6711,33.208,13.633,23.884,1.1328,19.072,2.2195,4.8254,2.3341,0.021284,0.85816,0.11011,53.406,44.495,62.894,53.622,26.229,61.072,21.296,41.371,34.583,47.894,48.284,40.144,17.539
0,24,186,0.2668,3671.9,4460.3,9.2559,26.954,42.085,2696.6,75.36,120.41,0.34591,79.977,50.535,2624.7,24.577,50.185,3093.8,23.451,65.782,235.05,340.0,94.671,77.088,31.977,8.9522,26.463,6.9142,18.742,1.6711,33.208,13.633,23.884,1.1328,19.072,2.2195,4.8254,2.3341,0.0013507,0.87108,0.10908,53.665,44.172,62.739,53.969,26.149,58.923,22.01,41.055,39.674,46.962,48.804,41.088,17.054
0,24,187,0.27902,3655.5,4499.6,9.287,27.282,42.756,2696.4,75.307,120.39,0.30917,80.041,49.381,2624.8,26.67,50.118,3097.0,23.584,65.806,236.39,339.1,94.727,77.176,32.204,8.9397,26.141,6.841,18.624,1.6573,32.868,13.902,23.329,1.4671,18.928,2.2604,4.791,2.3501,0.0013507,0.87108,0.10908,53.665,44.172,62.818,54.507,27.582,60.215,21.524,37.405,36.28,46.807,48.957,39.704,16.732
0,24,188,0.27986,3649.4,4502.8,9.2938,26.764,41.996,2699.5,75.102,120.41,0.30761,80.242,50.874,2627.1,22.804,50.865,3098.2,21.696,65.882,237.07,339.44,94.686,77.484,32.204,8.9397,26.141,6.841,18.624,1.6573,32.868,13.902,23.329,1.4671,18.928,2.2604,4.791,2.3501,0.0013507,0.87108,0.10908,53.665,44.172,62.923,54.469,27.499,60.755,21.462,37.595,40.671,48.536,49.162,41.511,21.184
0,24,189,0.25803,3694.4,4503.8,9.2776,26.476,42.282,2700.2,74.838,120.39,0.33857,80.36,49.344,2628.8,23.906,52.149,3099.4,23.105,65.965,238.94,339.46,94.67,77.456,32.207,8.9693,26.294,6.8953,19.232,1.6784,32.609,13.88,23.957,1.2154,19.072,2.2805,4.7895,2.3701,0.0013507,0.87108,0.10908,53.665,44.172,62.794,54.762,25.519,60.109,21.685,40.927,36.169,51.506,49.259,40.256,17.829
0,24,190,0.25849,3666.9,4489.0,9.3645,26.868,42.182,2699.2,75.638,120.43,0.34002,80.378,51.036,2627.6,26.247,50.187,3097.4,22.35,66.054,237.45,339.47,94.544,77.176,32.207,8.9693,26.294,6.8953,19.232,1.6784,32.609,13.88,23.957,1.2154,19.072,2.2805,4.7895,2.3701,0.0013507,0.87108,0.10908,53.665,44.172,63.269,54.939,25.474,60.687,21.83,40.75,41.15,46.966,49.651,41.072,19.628
0,24,191,0.25822,3649.2,4453.7,9.2801,27.088,42.185,2697.3,74.461,120.39,0.33855,80.312,51.053,2624.9,24.815,50.984,3096.7,23.183,66.103,237.89,338.99,94.605,77.239,32.236,9.0537,26.554,6.939,18.951,1.6644,33.093,14.042,23.299,1.1512,19.079,2.2598,4.8599,2.2901,0.012979,0.85354,0.10271,53.576,45.814,63.109,53.846,25.408,59.894,21.524,40.458,41.199,48.81,50.252,41.294,17.644
0,24,192,0.25789,3651.7,4480.8,9.2704,26.659,41.95,2695.9,75.047,120.38,0.3394,80.292,51.281,2623.5,25.246,50.576,3093.9,22.569,66.161,239.64,339.51,94.638,77.071,32.236,9.0537,26.554,6.939,18.951,1.6644,33.093,14.042,23.299,1.1512,19.079,2.2598,4.8599,2.2901,0.012979,0.85354,0.10271,53.576,45.814,63.066,53.522,25.441,59.477,21.499,40.354,41.87,47.867,50.52,40.624,19.111
0,24,193,0.25516,3614.7,4481.3,9.3819,27.044,42.009,2693.8,75.657,120.4,0.35644,80.298,47.788,2622.2,24.682,51.333,3093.4,22.231,66.202,242.76,338.91,94.631,77.322,31.995,8.951,26.616,6.8566,19.433,1.646,32.849,14.044,23.913,1.2454,18.627,2.2638,4.9028,2.3563,0.012979,0.85354,0.10271,53.576,45.814,63.288,54.152,25.087,59.441,21.454,42.819,31.59,49.62,50.665,41.301,19.903
0,24,194,0.25613,3633.2,4511.6,9.2626,26.909,42.496,2692.8,75.284,120.41,0.35652,80.319,51.245,2621.0,22.868,50.354,3093.0,23.209,66.254,240.13,338.29,94.863,77.442,31.995,8.951,26.616,6.8566,19.433,1.646,32.849,14.044,23.913,1.2454,18.627,2.2638,4.9028,2.3563,0.012979,0.85354,0.10271,53.576,45.814,62.97,53.79,24.993,60.583,21.346,42.809,41.764,47.353,51.318,40.686,17.565
0,24,195,0.27788,3695.2,4436.2,9.2997,26.636,42.442,2690.3,75.622,120.4,0.35798,79.986,51.218,2617.5,26.959,50.941,3090.9,22.72,66.25,245.29,338.3,94.691,76.714,32.138,9.204,26.073,6.8549,18.887,1.7029,32.764,13.901,23.955,1.1954,18.737,2.261,4.8446,2.3349,0.012979,0.85354,0.10271,53.576,45.814,62.61,53.439,27.589,60.586,20.927,43.0,41.685,48.712,51.279,40.826,18.805
0,24,196,0.28224,3702.4,4386.0,9.3691,26.919,42.647,2691.2,76.491,120.41,0.36012,80.101,51.059,2618.4,25.355,49.822,3090.2,22.455,66.226,246.63,338.77,94.86,77.352,32.138,9.204,26.073,6.8549,18.887,1.7029,32.764,13.901,23.955,1.1954,18.737,2.261,4.8446,2.3349,0.023501,0.84873,0.092246,54.656,44.017,62.486,54.04,27.16,60.493,21.446,42.739,41.218,46.122,51.182,40.185,19.399
0,24,197,0.26658,3671.8,4453.8,9.2698,26.867,42.228,2693.1,75.978,120.39,0.343,80.421,51.999,2621.7,24.738,50.462,3092.2,23.777,66.298,244.44,338.3,94.563,77.677,32.084,8.9969,26.605,6.6786,19.01,1.6472,32.585,14.098,24.077,1.2,18.819,2.3137,4.8881,2.2834,0.023501,0.84873,0.092246,54.656,44.017,63.051,54.504,26.229,61.374,21.515,41.229,43.982,47.604,51.62,40.731,16.22
0,24,198,0.2678,3687.3,4503.2,9.3857,26.604,42.413,2694.2,74.458,120.44,0.34598,80.583,50.54,2622.3,25.496,51.019,3094.4,22.433,66.427,244.57,338.55,94.679,77.577,32.084,8.9969,26.605,6.6786,19.01,1.6472,32.585,14.098,24.077,1.2,18.819,2.3137,4.8881,2.2834,0.023501,0.84873,0.092246,54.656,44.017,62.786,53.912,26.109,62.533,21.035,40.865,39.688,48.892,51.844,41.321,19.394
0,24,199,0.27429,3694.3,4505.9,9.3058,26.883,42.378,2694.0,75.334,120.39,0.36647,80.628,50.14,2621.2,25.49,50.311,3095.7,22.912,66.495,246.71,338.11,94.527,77.338,31.776,8.9186,25.782,6.8844,18.704,1.6965,32.981,13.924,23.655,1.2769,18.361,2.272,4.8228,2.3833,0.023501,0.84873,0.092246,54.656,44.017,64.319,53.55,26.663,60.03,21.015,43.881,38.512,47.253,51.887,41.233,18.254
0,24,200,0.27563,3701.4,4497.4,9.3778,27.16,42.013,2692.8,74.442,120.45,0.3665,80.643,47.407,2621.1,24.843,50.58,3094.1,23.404,66.578,247.2,338.14,94.433,77.536,31.776,8.9186,25.782,6.8844,18.704,1.6965,32.981,13.924,23.655,1.2769,18.361,2.272,4.8228,2.3833,0.023501,0.84873,0.092246,54.656,44.017,64.197,53.651,26.531,59.966,21.242,43.877,30.47,47.877,52.074,41.283,17.053
0,25,1,0.24856,3628.7,4492.2,9.3678,27.104,42.402,2706.1,74.916,120.41,0.33919,80.191,49.585,2635.2,25.112,49.698,3103.8,24.363,65.725,230.5,341.56,94.539,77.517,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,63.66,54.185,24.836,61.322,22.02,39.812,36.879,45.835,47.429,41.285,14.737
0,25,2,0.25162,3667.9,4507.1,9.3619,26.812,42.398,2706.2,74.732,120.38,0.33671,80.253,50.775,2634.7,23.991,50.18,3104.5,22.559,65.781,232.03,341.16,94.644,77.289,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,62.986,54.006,24.536,61.109,21.928,40.114,40.382,46.952,47.29,41.036,19.02
0,25,3,0.25128,3654.1,4458.2,9.3393,26.748,42.546,2704.3,75.283,120.4,0.33616,80.026,47.465,2633.4,24.644,50.656,3102.5,22.73,65.775,231.11,341.28,94.513,77.076,31.939,8.8651,25.811,7.0706,18.54,1.6901,32.72,13.938,24.005,1.4887,18.339,2.2569,4.7472,2.3094,0.017866,0.8357,0.098577,53.724,43.828,63.223,54.591,24.577,62.84,21.935,40.179,30.641,48.051,47.37,41.618,18.64
0,25,4,0.25105,3669.5,4513.3,9.414,27.19,42.175,2705.5,74.493,120.39,0.33493,80.053,51.053,2633.6,24.599,50.51,3101.7,22.706,65.723,229.68,341.61,94.68,77.061,31.939,8.8651,25.811,7.0706,18.54,1.6901,32.72,13.938,24.005,1.4887,18.339,2.2569,4.7472,2.3094,0.017866,0.8357,0.098577,53.724,43.828,62.958,53.931,24.6,61.213,22.51,40.33,41.2,47.715,47.499,40.864,18.708
0,25,5,0.27599,3630.7,4508.8,9.291,27.008,42.079,2702.1,75.706,120.38,0.35157,79.722,50.562,2630.5,25.601,49.895,3099.6,23.134,65.678,231.54,341.53,94.607,76.791,31.884,8.8699,26.545,6.9995,18.751,1.6354,33.249,13.692,24.103,1.3632,18.149,2.292,4.8787,2.2999,0.017866,0.8357,0.098577,53.724,43.828,61.883,54.584,27.131,60.874,22.254,41.465,39.753,46.29,47.337,41.192,17.738
0,25,6,0.27488,3614.4,4510.1,9.4926,26.743,42.188,2706.1,74.412,120.36,0.35191,79.928,49.979,2635.7,26.574,50.366,3101.5,22.958,65.604,231.35,341.91,94.908,77.718,31.884,8.8699,26.545,6.9995,18.751,1.6354,33.249,13.692,24.103,1.3632,18.149,2.292,4.8787,2.2999,0.020255,0.84449,0.10578,54.205,42.99,62.163,54.569,27.24,60.11,22.541,41.424,38.037,47.381,47.362,39.985,18.102
0,25,7,0.28612,3628.4,4504.7,9.3943,26.742,42.703,2712.2,74.926,120.45,0.32304,80.366,48.717,2641.2,24.045,50.48,3107.7,23.872,65.658,230.24,342.47,94.432,77.804,32.251,8.8567,26.12,6.7688,18.927,1.6191,32.842,13.723,23.848,1.2606,18.659,2.2871,4.7409,2.3144,0.020255,0.84449,0.10578,54.205,42.99,62.402,54.138,27.746,63.214,22.59,38.341,34.325,47.646,47.461,42.423,15.891
0,25,8,0.28266,3630.6,4488.4,9.2804,26.79,42.643,2713.1,75.666,120.38,0.32111,80.345,50.751,2641.3,25.616,49.396,3110.7,23.509,65.759,231.37,341.97,94.795,77.502,32.251,8.8567,26.12,6.7688,18.927,1.6191,32.842,13.723,23.848,1.2606,18.659,2.2871,4.7409,2.3144,0.020255,0.84449,0.10578,54.205,42.99,62.364,54.332,28.086,61.184,22.283,38.576,40.309,45.137,47.356,40.788,16.746
0,25,9,0.2495,3690.6,4492.1,9.2999,26.945,42.492,2710.7,74.57,120.43,0.32566,80.134,50.858,2640.0,25.572,48.923,3108.6,23.221,65.801,229.69,342.28,94.396,76.802,32.53,9.0181,26.422,6.7873,18.621,1.6647,33.052,13.944,24.101,1.4141,18.763,2.2331,4.8321,2.1956,0.020255,0.84449,0.10578,54.205,42.99,63.353,53.847,24.618,62.205,22.416,38.691,40.626,44.041,47.502,41.522,17.483
0,25,10,0.25098,3697.3,4451.0,9.2951,26.887,42.449,2709.6,74.553,120.42,0.32728,79.989,51.172,2638.9,25.178,48.843,3106.6,22.314,65.743,231.04,342.6,94.598,77.557,32.53,9.0181,26.422,6.7873,18.621,1.6647,33.052,13.944,24.101,1.4141,18.763,2.2331,4.8321,2.1956,0.020255,0.84449,0.10578,54.205,42.99,63.238,54.339,24.473,61.624,22.613,38.494,41.55,43.856,47.383,41.353,19.598
0,25,11,0.21864,3683.4,4541.5,9.4201,26.837,42.335,2707.4,75.209,120.41,0.35328,79.968,49.796,2636.1,25.824,50.02,3104.3,22.798,65.721,231.64,342.22,94.409,77.1,32.177,8.8441,26.628,6.7999,18.845,1.644,33.241,13.794,24.373,1.1747,18.256,2.2524,4.8802,2.3139,0.023241,0.84369,0.10145,53.501,43.104,63.413,54.007,21.92,59.388,22.303,41.246,37.501,46.58,47.562,41.105,18.477
0,25,12,0.22111,3703.5,4540.7,9.3164,26.872,42.113,2705.1,75.061,120.41,0.35074,79.869,49.972,2634.1,25.244,48.349,3101.4,21.892,65.684,231.27,342.64,94.632,76.951,32.177,8.8441,26.628,6.7999,18.845,1.644,33.241,13.794,24.373,1.1747,18.256,2.2524,4.8802,2.3139,0.023241,0.84369,0.10145,53.501,43.104,63.066,54.016,21.677,61.901,22.327,41.556,38.016,42.712,47.701,40.855,20.651
0,25,13,0.25338,3681.1,4545.4,9.4968,26.799,42.511,2703.6,75.051,120.41,0.33202,79.714,51.365,2631.7,24.787,51.085,3099.6,23.725,65.631,232.46,341.96,94.559,77.063,32.868,9.0696,26.328,6.8651,18.897,1.6581,33.003,13.978,24.003,1.2991,18.479,2.2539,4.7718,2.3948,0.023241,0.84369,0.10145,53.501,43.104,63.425,53.418,24.881,60.824,22.494,39.895,42.118,49.044,47.702,41.045,16.32
0,25,14,0.25278,3689.4,4520.6,9.345,27.453,42.623,2705.1,74.774,120.4,0.33323,80.023,49.609,2634.6,23.814,48.734,3102.1,23.628,65.618,232.92,341.98,94.549,77.568,32.868,9.0696,26.328,6.8651,18.897,1.6581,33.003,13.978,24.003,1.2991,18.479,2.2539,4.7718,2.3948,0.023241,0.84369,0.10145,53.501,43.104,63.282,53.715,24.94,61.726,22.642,39.748,36.949,43.605,47.768,41.342,16.509
0,25,15,0.18078,3691.3,4546.4,9.4772,26.592,41.942,2705.1,75.127,120.39,0.35404,80.179,50.147,2633.5,25.167,49.177,3100.4,23.498,65.693,233.71,341.84,94.543,77.454,31.956,8.8998,26.093,6.8597,18.712,1.6551,32.436,13.742,24.195,1.1326,18.765,2.2281,4.8313,2.1938,0.023241,0.84369,0.10145,53.501,43.104,62.725,53.26,18.196,60.372,22.323,42.226,38.534,44.63,47.797,41.44,16.807
0,25,16,0.18329,3703.9,4487.2,9.4069,27.274,42.259,2702.2,74.642,120.38,0.35496,80.113,49.66,2631.3,24.792,49.183,3098.9,22.197,65.754,231.36,341.38,94.683,77.277,31.956,8.8998,26.093,6.8597,18.712,1.6551,32.436,13.742,24.195,1.1326,18.765,2.2281,4.8313,2.1938,-0.0022113,0.85807,0.11084,53.764,45.199,62.508,53.969,17.948,59.044,22.476,42.114,37.099,44.643,48.099,40.487,19.905
0,25,17,0.26749,3689.9,4506.2,9.439,27.47,42.406,2702.9,75.427,120.42,0.32709,80.041,49.876,2631.0,26.707,49.567,3100.9,21.846,65.765,232.1,341.24,94.549,77.118,32.386,8.823,26.345,7.0322,18.74,1.6388,32.805,13.907,23.468,1.2343,18.679,2.2516,4.894,2.2155,-0.0022113,0.85807,0.11084,53.764,45.199,62.813,54.193,26.559,60.429,22.449,39.258,37.737,45.533,48.129,41.354,20.762
0,25,18,0.2689,3659.7,4506.5,9.4393,26.599,42.212,2704.0,75.202,120.39,0.32973,80.073,50.361,2633.8,26.961,50.851,3101.3,22.673,65.756,234.73,341.7,94.612,77.461,32.386,8.823,26.345,7.0322,18.74,1.6388,32.805,13.907,23.468,1.2343,18.679,2.2516,4.894,2.2155,-0.0022113,0.85807,0.11084,53.764,45.199,63.334,54.189,26.421,60.068,22.099,38.936,39.162,48.504,47.993,40.494,18.779
0,25,19,0.22653,3616.3,4523.6,9.4465,26.363,42.263,2704.4,75.109,120.4,0.34735,80.124,50.082,2633.0,26.246,50.726,3101.5,23.843,65.808,233.83,341.72,94.698,77.311,32.015,8.8764,26.103,6.7628,18.524,1.6434,33.114,13.858,23.889,1.382,18.463,2.2588,4.8581,2.3056,-0.0022113,0.85807,0.11084,53.764,45.199,62.507,53.923,22.44,58.297,21.969,41.193,38.34,48.215,48.169,41.484,16.01
0,25,20,0.2279,3602.1,4512.3,9.3367,26.616,42.222,2707.0,75.056,120.39,0.34575,80.379,50.094,2636.0,26.307,47.718,3102.9,22.1,65.845,231.31,341.37,94.734,77.688,32.015,8.8764,26.103,6.7628,18.524,1.6434,33.114,13.858,23.889,1.382,18.463,2.2588,4.8581,2.3056,-0.0022113,0.85807,0.11084,53.764,45.199,62.751,54.059,22.305,61.528,22.325,41.387,38.377,41.254,48.486,40.281,20.097
0,25,21,0.2632,3667.7,4511.5,9.3487,26.673,42.086,2705.7,74.056,120.42,0.3429,80.066,49.073,2634.1,23.071,50.313,3104.6,24.294,65.91,235.6,340.95,94.59,76.996,32.031,8.8614,26.462,6.8121,18.633,1.6769,33.003,13.855,24.006,1.2964,18.53,2.31,4.8292,2.2974,0.032379,0.83577,0.087869,53.242,44.39,63.971,54.622,25.872,61.939,21.824,40.518,35.372,47.258,48.589,42.176,14.943
0,25,22,0.26364,3700.5,4574.4,9.3899,26.869,42.439,2706.4,74.903,120.41,0.33999,80.123,50.397,2635.3,25.723,50.381,3106.1,22.155,65.897,236.61,341.3,94.544,77.274,32.031,8.8614,26.462,6.8121,18.633,1.6769,33.003,13.855,24.006,1.2964,18.53,2.31,4.8292,2.2974,0.032379,0.83577,0.087869,53.242,44.39,63.407,53.869,25.828,62.515,22.103,40.874,39.269,47.417,48.766,41.056,20.006
0,25,23,0.26399,3684.2,4488.5,9.2761,26.596,42.124,2705.8,74.926,120.39,0.34453,80.081,50.154,2634.2,26.223,51.167,3104.9,23.517,65.908,239.72,341.07,94.514,77.311,32.095,8.8386,26.464,6.796,19.199,1.6833,32.953,13.912,23.659,1.2075,18.811,2.2935,4.851,2.2625,0.032379,0.83577,0.087869,53.242,44.39,63.344,54.665,25.832,60.372,21.98,40.292,38.552,49.234,48.752,41.469,16.769
0,25,24,0.26148,3683.6,4543.5,9.3524,27.177,42.589,2705.8,75.003,120.4,0.33982,80.088,50.72,2634.1,25.566,48.481,3104.5,23.553,65.935,236.88,340.97,94.469,77.245,32.095,8.8386,26.464,6.796,19.199,1.6833,32.953,13.912,23.659,1.2075,18.811,2.2935,4.851,2.2625,0.032379,0.83577,0.087869,53.242,44.39,63.354,54.006,26.079,62.692,22.156,40.867,40.219,43.019,49.268,41.494,16.683
0,25,25,0.25726,3679.5,4472.9,9.3885,26.957,42.069,2705.3,75.519,120.4,0.34755,80.056,49.944,2634.3,25.053,49.77,3102.0,22.216,65.949,239.11,341.04,94.542,77.387,32.724,8.8306,26.937,6.9037,18.697,1.617,33.296,13.856,24.066,1.3089,18.55,2.2469,4.9246,2.2345,0.032379,0.83577,0.087869,53.242,44.39,63.64,53.439,25.521,60.664,21.977,41.534,37.936,46.001,49.331,40.722,19.856
0,25,26,0.25881,3683.1,4526.6,9.3124,27.081,42.444,2705.8,75.308,120.42,0.34772,80.136,48.974,2634.6,24.588,51.001,3101.9,22.974,65.957,237.74,341.67,94.483,77.523,32.724,8.8306,26.937,6.9037,18.697,1.617,33.296,13.856,24.066,1.3089,18.55,2.2469,4.9246,2.2345,0.025519,0.83908,0.10839,52.962,44.473,63.577,52.796,25.369,61.799,22.438,41.513,35.081,48.85,49.165,42.048,18.038
0,25,27,0.19612,3647.3,4475.6,9.3141,27.2,42.13,2704.1,74.855,120.37,0.34324,80.236,51.788,2632.8,25.045,49.648,3101.6,22.262,65.997,238.01,341.33,94.524,77.46,32.479,8.769,26.529,6.9309,18.439,1.6573,32.773,13.791,23.977,1.2283,18.349,2.2743,4.7838,2.3637,0.025519,0.83908,0.10839,52.962,44.473,63.279,54.61,19.123,62.364,22.28,40.651,43.363,45.72,49.16,40.714,19.72
0,25,28,0.19426,3666.1,4520.2,9.2941,27.017,42.436,2702.6,75.787,120.39,0.3413,80.105,50.535,2630.0,24.23,48.602,3100.5,22.631,66.007,236.9,340.93,94.686,77.009,32.479,8.769,26.529,6.9309,18.439,1.6573,32.773,13.791,23.977,1.2283,18.349,2.2743,4.7838,2.3637,0.025519,0.83908,0.10839,52.962,44.473,62.956,54.076,19.305,59.308,22.021,40.887,39.674,43.299,49.278,41.357,18.881
0,25,29,0.21506,3614.2,4524.3,9.3827,27.022,42.472,2703.6,74.341,120.37,0.33607,80.166,48.244,2632.4,25.981,50.798,3100.8,22.353,65.99,237.0,341.03,94.622,77.557,32.43,8.7892,26.46,6.7371,18.712,1.7084,32.603,13.86,23.965,1.2478,18.389,2.2606,4.8483,2.3612,0.025519,0.83908,0.10839,52.962,44.473,63.577,54.694,21.066,59.506,22.278,39.775,32.933,48.381,49.291,41.084,19.506
0,25,30,0.21486,3653.6,4520.1,9.4516,26.937,42.392,2703.2,75.567,120.41,0.33574,80.173,51.468,2631.7,26.931,51.752,3101.7,22.067,66.035,238.32,340.49,94.66,77.32,32.43,8.7892,26.46,6.7371,18.712,1.7084,32.603,13.86,23.965,1.2478,18.389,2.2606,4.8483,2.3612,0.025519,0.83908,0.10839,52.962,44.473,62.899,54.744,21.086,60.919,21.932,39.816,42.42,50.588,49.192,41.071,20.194
0,25,31,0.21835,3682.2,4522.7,9.3526,26.85,42.693,2702.4,75.273,120.38,0.34154,80.171,50.348,2631.3,25.222,49.88,3102.8,24.014,66.036,238.7,339.87,94.542,77.63,32.378,8.8657,26.313,6.9546,18.668,1.6553,33.474,14.007,23.899,1.3025,18.115,2.2941,4.9033,2.2393,0.0068727,0.83456,0.099977,54.008,43.568,64.151,54.077,21.142,62.905,21.577,40.971,39.125,46.257,49.263,41.058,15.55
0,25,32,0.21677,3699.1,4496.9,9.348,26.774,42.258,2704.1,75.378,120.41,0.34123,80.41,48.944,2633.6,25.978,52.539,3102.8,23.077,66.094,235.27,340.35,94.478,77.511,32.378,8.8657,26.313,6.9546,18.668,1.6553,33.474,14.007,23.899,1.3025,18.115,2.2941,4.9033,2.2393,0.0068727,0.83456,0.099977,54.008,43.568,63.861,54.385,21.298,61.433,21.939,41.009,34.993,52.409,49.623,41.79,17.761
0,25,33,0.21886,3640.0,4493.4,9.3262,26.913,42.459,2701.9,74.004,120.4,0.35819,80.406,51.298,2630.2,25.142,48.903,3102.2,22.439,66.158,236.78,339.84,94.649,77.385,32.049,8.9387,26.334,6.9343,18.565,1.6956,32.709,13.711,23.902,1.2033,18.53,2.2827,4.9014,2.2766,0.0068727,0.83456,0.099977,54.008,43.568,63.005,54.551,21.636,59.361,21.674,43.037,41.921,43.996,49.539,41.61,19.272
0,25,34,0.21852,3622.6,4531.0,9.3702,27.141,41.941,2699.8,75.072,120.39,0.36141,80.149,49.799,2627.7,24.889,51.844,3099.3,22.446,66.142,238.13,339.69,94.663,76.98,32.049,8.9387,26.334,6.9343,18.565,1.6956,32.709,13.711,23.902,1.2033,18.53,2.2827,4.9014,2.2766,0.0068727,0.83456,0.099977,54.008,43.568,63.304,54.101,21.669,61.33,21.821,42.645,37.508,50.802,49.473,40.29,19.304
0,25,35,0.2504,3661.5,4545.7,9.274,27.13,42.46,2699.8,74.632,120.4,0.3265,80.115,50.049,2628.3,24.64,50.501,3101.0,23.941,66.084,237.1,339.48,94.716,77.115,32.278,8.8084,26.241,6.9822,18.902,1.63,32.912,13.926,24.277,1.4517,18.395,2.2529,4.9582,2.3583,0.0068727,0.83456,0.099977,54.008,43.568,62.755,54.202,24.738,60.461,21.54,39.027,38.245,47.693,49.62,40.89,15.755
0,25,36,0.25265,3631.3,4546.5,9.3727,26.557,42.473,2702.3,75.123,120.41,0.32828,80.248,50.939,2630.8,25.601,49.597,3101.9,23.195,66.056,237.07,340.05,94.718,77.39,32.278,8.8084,26.241,6.9822,18.902,1.63,32.912,13.926,24.277,1.4517,18.395,2.2529,4.9582,2.3583,0.025753,0.81369,0.10709,54.898,43.917,63.274,54.193,24.516,59.653,21.5,38.81,40.863,45.601,49.567,41.439,17.503
0,25,37,0.22889,3641.1,4481.5,9.3291,27.031,42.734,2701.2,74.832,120.41,0.34906,80.124,49.958,2629.1,24.693,51.748,3100.9,23.659,66.077,240.47,339.19,94.697,77.294,32.39,8.796,26.13,6.9914,19.239,1.6707,33.122,13.77,24.176,1.3326,19.086,2.2403,4.917,2.4216,0.025753,0.81369,0.10709,54.898,43.917,62.613,54.152,22.552,59.837,21.619,42.018,37.976,50.579,49.269,40.046,16.419
0,25,38,0.22725,3624.5,4512.5,9.1752,26.891,42.096,2702.8,74.608,120.41,0.34936,80.263,49.884,2630.9,23.48,49.28,3101.7,23.216,66.071,239.18,339.39,94.685,77.51,32.39,8.796,26.13,6.9914,19.239,1.6707,33.122,13.77,24.176,1.3326,19.086,2.2403,4.917,2.4216,0.025753,0.81369,0.10709,54.898,43.917,62.899,53.782,22.712,60.667,21.982,41.982,37.758,44.868,49.391,41.113,17.45
0,25,39,0.21562,3631.3,4486.1,9.3346,26.871,42.028,2701.3,75.7,120.39,0.33233,80.185,48.714,2628.7,24.932,49.035,3101.1,21.505,66.064,237.32,339.4,94.759,77.215,31.477,8.9085,26.213,6.7829,18.983,1.6587,32.767,13.719,23.891,1.2576,18.774,2.2652,4.8874,2.2903,0.025753,0.81369,0.10709,54.898,43.917,62.602,53.219,21.423,61.801,21.613,39.924,34.316,44.3,49.564,39.691,21.533
0,25,40,0.21533,3661.8,4489.6,9.2515,27.294,42.25,2701.4,75.0,120.42,0.33224,80.088,50.553,2629.1,26.474,49.263,3099.4,23.607,66.051,238.68,339.8,94.805,77.111,31.477,8.9085,26.213,6.7829,18.983,1.6587,32.767,13.719,23.891,1.2576,18.774,2.2652,4.8874,2.2903,0.025753,0.81369,0.10709,54.898,43.917,62.077,53.177,21.452,61.041,22.123,39.934,39.727,44.829,49.45,41.287,16.563
0,25,41,0.3078,3686.0,4499.8,9.4008,26.847,42.1,2703.3,75.25,120.39,0.32731,80.124,50.489,2632.4,25.571,50.702,3103.2,22.014,66.003,236.36,339.35,94.606,77.253,31.927,8.9129,26.469,6.7626,18.783,1.6335,32.616,13.851,24.151,1.1517,18.974,2.2689,4.9259,2.3136,0.030407,0.83925,0.10783,53.738,43.415,63.484,53.628,30.251,59.026,21.667,39.053,39.539,48.159,49.113,40.546,20.343
0,25,42,0.30535,3649.1,4496.4,9.3232,26.777,42.276,2705.9,74.502,120.41,0.32594,80.223,49.322,2633.6,25.231,48.137,3105.7,23.266,65.981,236.12,339.65,94.489,77.549,31.927,8.9129,26.469,6.7626,18.783,1.6335,32.616,13.851,24.151,1.1517,18.974,2.2689,4.9259,2.3136,0.030407,0.83925,0.10783,53.738,43.415,64.12,53.668,30.492,61.093,21.701,39.22,36.104,42.222,48.902,41.118,17.348
